name,genre,year,score,votes,director,writer,star,country,budget,gross,company,runtime,month,id,Earn,Category
UndertheTuscanSun,Comedy,2003,6.8,49000.0,AudreyWells,FrancesMayes,DianeLane,UnitedStates,18000000.0,58878723.0,TouchstonePictures,113.0,September,2824,40878723,masterpiece
Seabiscuit,Drama,2003,7.3,68000.0,GaryRoss,LauraHillenbrand,TobeyMaguire,UnitedStates,87000000.0,148336445.0,UniversalPictures,140.0,July,2825,61336445,masterpiece
AmericanWedding,Comedy,2003,6.3,198000.0,JesseDylan,AdamHerz,JasonBiggs,UnitedStates,55000000.0,232722935.0,UniversalPictures,96.0,August,2826,177722935,masterpiece
JustMarried,Comedy,2003,5.5,69000.0,ShawnLevy,SamHarper,AshtonKutcher,UnitedStates,18000000.0,101564935.0,TwentiethCenturyFox,95.0,January,2827,83564935,masterpiece
LaraCroftTombRaider:TheCradleofLife,Action,2003,5.6,132000.0,JandeBont,DeanGeorgaris,AngelinaJolie,UnitedStates,95000000.0,160099222.0,ParamountPictures,117.0,July,2828,65099222,masterpiece
Elephant,Crime,2003,7.2,88000.0,GusVanSant,GusVanSant,EliasMcConnell,UnitedStates,3000000.0,10012022.0,HBOFilms,81.0,November,2829,7012022,masterpiece
DarknessFalls,Fantasy,2003,5.0,31000.0,JonathanLiebesman,JoeHarris,ChaneyKley,UnitedStates,11000000.0,47488536.0,RevolutionStudios,86.0,January,2830,36488536,masterpiece
SpyKids3-D:GameOver,Action,2003,4.3,57000.0,RobertRodriguez,RobertRodriguez,DarylSabara,UnitedStates,38000000.0,197101678.0,DimensionFilms,84.0,July,2831,159101678,masterpiece
Gigli,Comedy,2003,2.5,46000.0,MartinBrest,MartinBrest,BenAffleck,UnitedStates,54000000.0,7266209.0,RevolutionStudios,121.0,August,2832,-46733791,big_flop
OutofTime,Crime,2003,6.5,58000.0,CarlFranklin,DavidCollard,DenzelWashington,UnitedStates,50000000.0,55495563.0,Metro-Goldwyn-Mayer(MGM),105.0,October,2833,5495563,flop
TheCore,Action,2003,5.5,95000.0,JonAmiel,CooperLayne,AaronEckhart,UnitedKingdom,60000000.0,73498611.0,ParamountPictures,135.0,March,2834,13498611,flop
DumbandDumberer:WhenHarryMetLloyd,Comedy,2003,3.4,38000.0,TroyMiller,PeterFarrelly,DerekRichardson,UnitedStates,19000000.0,39267515.0,NewLineCinema,85.0,June,2835,20267515,masterpiece
RunawayJury,Crime,2003,7.1,94000.0,GaryFleder,JohnGrisham,JohnCusack,UnitedStates,60000000.0,80154140.0,NewRegencyProductions,127.0,October,2836,20154140,success
JeepersCreepers2,Horror,2003,5.6,60000.0,VictorSalva,VictorSalva,JonathanBreck,UnitedStates,17000000.0,63102666.0,UnitedArtists,104.0,August,2837,46102666,masterpiece
ShanghaiKnights,Action,2003,6.2,102000.0,DavidDobkin,AlfredGough,JackieChan,UnitedStates,50000000.0,88323487.0,TouchstonePictures,114.0,February,2838,38323487,masterpiece
Dreamcatcher,Drama,2003,5.5,90000.0,LawrenceKasdan,StephenKing,MorganFreeman,UnitedStates,68000000.0,81240406.0,CastleRockEntertainment,134.0,March,2839,13240406,flop
DaddyDayCare,Comedy,2003,5.6,65000.0,SteveCarr,GeoffRodkey,EddieMurphy,UnitedStates,60000000.0,164433867.0,RevolutionStudios,92.0,May,2840,104433867,masterpiece
Paycheck,Action,2003,6.3,105000.0,JohnWoo,PhilipKDick,BenAffleck,UnitedStates,60000000.0,117248958.0,ParamountPictures,119.0,December,2841,57248958,masterpiece
Duplex,Comedy,2003,5.9,56000.0,DannyDeVito,LarryDoyle,BenStiller,Germany,40000000.0,19322135.0,Miramax,89.0,September,2842,-20677865,big_flop
Honey,Drama,2003,5.4,44000.0,BilleWoodruff,AlonzoBrown,JessicaAlba,UnitedStates,18000000.0,62228395.0,UniversalPictures,94.0,December,2843,44228395,masterpiece
Wonderland,Crime,2003,6.6,22000.0,JamesCox,JamesCox,ValKilmer,Canada,5000000.0,2466444.0,LionsGateFilms,104.0,October,2844,-2533556,big_flop
TheHauntedMansion,Comedy,2003,5.1,44000.0,RobMinkoff,DavidBerenbaum,EddieMurphy,UnitedStates,90000000.0,182290266.0,WaltDisneyPictures,88.0,November,2845,92290266,masterpiece
Sinbad:LegendoftheSevenSeas,Animation,2003,6.7,51000.0,PatrickGilmore,JohnLogan,BradPitt,UnitedStates,60000000.0,80773077.0,DreamworksPictures,86.0,July,2846,20773077,success
HouseoftheDead,Action,2003,2.1,36000.0,UweBoll,MarkAAltman,JonathanCherry,Germany,12000000.0,13818181.0,BollKinoBeteiligungsGmbH&CoKG,90.0,October,2847,1818181,flop
GodsandGenerals,Biography,2003,6.3,16000.0,RonMaxwell,JeffShaara,StephenLang,UnitedStates,56000000.0,12923936.0,TurnerPictures(I),219.0,February,2848,-43076064,big_flop
HouseofSandandFog,Crime,2003,7.5,66000.0,VadimPerelman,AndreDubusIII,JenniferConnelly,UnitedStates,16500000.0,16763804.0,DreamworksPictures,126.0,January,2849,263804,flop
AManApart,Action,2003,6.1,46000.0,FGaryGray,ChristianGudegast,VinDiesel,UnitedStates,36000000.0,44350926.0,DIAProductionsGmbH&CoKG,109.0,April,2850,8350926,flop
TheStationAgent,Comedy,2003,7.6,68000.0,TomMcCarthy,TomMcCarthy,PeterDinklage,UnitedStates,500000.0,8701337.0,SenArtFilms,89.0,December,2851,8201337,masterpiece
Basic,Action,2003,6.5,61000.0,JohnMcTiernan,JamesVanderbilt,JohnTravolta,Germany,50000000.0,42792561.0,PhoenixPictures,98.0,March,2852,-7207439,big_flop
TheHumanStain,Drama,2003,6.3,30000.0,RobertBenton,PhilipRoth,AnthonyHopkins,Germany,30000000.0,22954068.0,Miramax,106.0,December,2853,-7045932,big_flop
Grind,Adventure,2003,6.0,12000.0,CaseyLaScala,RalphSall,AdamBrody,UnitedStates,6000000.0,5141166.0,900Films,105.0,August,2854,-858834,big_flop
Gothika,Horror,2003,5.8,108000.0,MathieuKassovitz,SebastianGutierrez,HalleBerry,UnitedStates,40000000.0,141591324.0,ColumbiaPictures,98.0,November,2855,101591324,masterpiece
AgentCodyBanks,Action,2003,5.1,34000.0,HaraldZwart,AshleyMiller,FrankieMuniz,UnitedStates,28000000.0,58795814.0,Metro-Goldwyn-Mayer(MGM),102.0,March,2856,30795814,masterpiece
BadSanta,Comedy,2003,7.0,137000.0,TerryZwigoff,GlennFicarra,BillyBobThornton,Germany,23000000.0,76490720.0,ColumbiaPictures,92.0,November,2857,53490720,masterpiece
ShatteredGlass,Drama,2003,7.1,34000.0,BillyRay,BuzzBissinger,HaydenChristensen,UnitedStates,6000000.0,2944752.0,LionsGateFilms,94.0,November,2858,-3055248,big_flop
TheLizzieMcGuireMovie,Adventure,2003,5.5,37000.0,JimFall,SusanEstelleJansen,HilaryDuff,UnitedStates,17000000.0,55534455.0,WaltDisneyPictures,94.0,May,2859,38534455,masterpiece
TheCooler,Drama,2003,6.9,33000.0,WayneKramer,FrankHannah,WilliamHMacy,UnitedStates,3200000.0,10464788.0,ContentFilm,101.0,January,2860,7264788,masterpiece
Cradle2theGrave,Action,2003,5.8,42000.0,AndrzejBartkowiak,JohnOBrien,JetLi,UnitedStates,25000000.0,56489558.0,WarnerBros,101.0,February,2861,31489558,masterpiece
UptownGirls,Comedy,2003,6.2,36000.0,BoazYakin,JuliaDahl,BrittanyMurphy,UnitedStates,20000000.0,44617342.0,Metro-Goldwyn-Mayer(MGM),92.0,August,2862,24617342,masterpiece
CalendarGirls,Comedy,2003,6.9,24000.0,NigelCole,JulietteTowhidi,HelenMirren,UnitedKingdom,10000000.0,93400759.0,TouchstonePictures,108.0,January,2863,83400759,masterpiece
ViewfromtheTop,Comedy,2003,5.3,26000.0,BrunoBarreto,EricWald,GwynethPaltrow,UnitedStates,30000000.0,19526014.0,Miramax,87.0,March,2864,-10473986,big_flop
MalibusMostWanted,Comedy,2003,5.2,19000.0,JohnWhitesell,FaxBahr,JamieKennedy,UnitedStates,15000000.0,34622504.0,WarnerBros,86.0,April,2865,19622504,masterpiece
KangarooJack,Action,2003,4.4,30000.0,DavidMcNally,SteveBing,AnthonyAnderson,UnitedStates,60000000.0,88929111.0,CastleRockEntertainment,89.0,January,2866,28929111,success
Radio,Biography,2003,6.9,39000.0,MichaelTollin,MikeRich,CubaGoodingJr,UnitedStates,35000000.0,53293628.0,RevolutionStudios,109.0,October,2867,18293628,masterpiece
TheRecruit,Action,2003,6.6,131000.0,RogerDonaldson,RogerTowne,AlPacino,UnitedStates,46000000.0,101191884.0,TouchstonePictures,115.0,January,2868,55191884,masterpiece
YoungAdam,Crime,2003,6.4,13000.0,DavidMackenzie,AlexanderTrocchi,EwanMcGregor,UnitedKingdom,6400000.0,2561820.0,RecordedPictureCompany(RPC),98.0,September,2869,-3838180,big_flop
HollywoodHomicide,Action,2003,5.3,36000.0,RonShelton,RobertSouza,HarrisonFord,UnitedStates,75000000.0,51142659.0,RevolutionStudios,116.0,June,2870,-23857341,big_flop
TheTripletsofBelleville,Animation,2003,7.8,51000.0,SylvainChomet,SylvainChomet,MicheleCaucheteux,France,9500000.0,14776760.0,LesArmateurs,80.0,February,2871,5276760,masterpiece
StuckonYou,Comedy,2003,5.7,52000.0,BobbyFarrelly,CharlesBWessler,MattDamon,UnitedStates,55000000.0,65784503.0,TwentiethCenturyFox,118.0,December,2872,10784503,flop
BulletproofMonk,Action,2003,5.5,48000.0,PaulHunter,EthanReiff,ChowYun-Fat,UnitedStates,52000000.0,37713879.0,Metro-Goldwyn-Mayer(MGM),104.0,April,2873,-14286121,big_flop
DownwithLove,Comedy,2003,6.3,40000.0,PeytonReed,EveAhlert,EwanMcGregor,UnitedStates,35000000.0,39468111.0,Fox2000Pictures,101.0,May,2874,4468111,flop
BikerBoyz,Action,2003,4.7,13000.0,ReggieRockBythewood,MichaelGougis,LaurenceFishburne,UnitedStates,24000000.0,23510621.0,DreamworksPictures,110.0,January,2875,-489379,big_flop
TheMedallion,Action,2003,5.3,40000.0,GordonChan,AlfredCheung,JackieChan,HongKong,41000000.0,34268701.0,EmperorMultimediaGroup(EMG),88.0,August,2876,-6731299,big_flop
TheShapeofThings,Comedy,2003,6.7,11000.0,NeilLaBute,NeilLaBute,PaulRudd,UnitedStates,4000000.0,826617.0,MeprisFilms,96.0,May,2877,-3173383,big_flop
PartyMonster,Biography,2003,6.3,15000.0,FentonBailey,FentonBailey,MacaulayCulkin,UnitedStates,5000000.0,782606.0,WorldofWonderProductions,98.0,October,2878,-4217394,big_flop
BringingDowntheHouse,Comedy,2003,5.6,35000.0,AdamShankman,JasonFilardi,SteveMartin,UnitedStates,33000000.0,164729679.0,TouchstonePictures,105.0,March,2879,131729679,masterpiece
Willard,Drama,2003,6.1,18000.0,GlenMorgan,GlenMorgan,CrispinGlover,Canada,20000000.0,8564586.0,NewLineCinema,100.0,March,2880,-11435414,big_flop
Thein-Laws,Action,2003,5.7,16000.0,AndrewFleming,AndrewBergman,AlbertBrooks,UnitedStates,40000000.0,26891849.0,FranchisePictures,98.0,May,2881,-13108151,big_flop
Confidence,Crime,2003,6.7,34000.0,JamesFoley,DougJung,EdwardBurns,UnitedStates,15000000.0,23014206.0,LionsGateFilms,97.0,April,2882,8014206,masterpiece
LatterDays,Comedy,2003,7.0,17000.0,CJayCox,CJayCox,WesRamsey,UnitedStates,850000.0,865028.0,FunnyBoyFilms,107.0,July,2883,15028,flop
BeyondBorders,Adventure,2003,6.5,26000.0,MartinCampbell,CaspianTredwell-Owen,CliveOwen,Germany,35000000.0,11705002.0,MandalayPictures,127.0,October,2884,-23294998,big_flop
TheFightingTemptations,Comedy,2003,5.6,6900.0,JonathanLynn,ElizabethHunter,CubaGoodingJr,UnitedStates,30000000.0,33972062.0,ParamountPictures,123.0,September,2885,3972062,flop
AnythingElse,Comedy,2003,6.3,30000.0,WoodyAllen,WoodyAllen,WoodyAllen,UnitedStates,18000000.0,13585075.0,DreamworksPictures,108.0,September,2886,-4414925,big_flop
ICapturetheCastle,Drama,2003,6.9,7200.0,TimFywell,DodieSmith,RomolaGarai,UnitedKingdom,8000000.0,6586341.0,BBCFilms,113.0,August,2887,-1413659,big_flop
TheJungleBook2,Animation,2003,5.4,15000.0,SteveTrenbirth,KarlGeurs,JohnGoodman,UnitedStates,20000000.0,186303759.0,DisneyTelevisionAnimation,72.0,February,2888,166303759,masterpiece
MyBosssDaughter,Comedy,2003,4.7,29000.0,DavidZucker,DavidDorfman,AshtonKutcher,UnitedStates,14000000.0,18191005.0,DimensionFilms,86.0,August,2889,4191005,success
AGuyThing,Comedy,2003,5.6,17000.0,ChrisKoch,GregGlienna,JasonLee,UnitedStates,20000000.0,17432163.0,Metro-Goldwyn-Mayer(MGM),101.0,January,2890,-2567837,big_flop
Intermission,Comedy,2003,6.8,15000.0,JohnCrowley,MarkORowe,CillianMurphy,Ireland,5000000.0,5175215.0,BritishBroadcastingCorporation(BBC),105.0,April,2891,175215,flop
AlltheRealGirls,Drama,2003,6.8,10000.0,DavidGordonGreen,DavidGordonGreen,ZooeyDeschanel,UnitedStates,2500000.0,579986.0,JasmineProductionsInc,108.0,August,2892,-1920014,big_flop
FromJustintoKelly,Comedy,2003,2.1,25000.0,RobertIscove,KimFuller,KellyClarkson,UnitedStates,12000000.0,4928883.0,19Entertainment,81.0,June,2893,-7071117,big_flop
OwningMahowny,Crime,2003,7.1,13000.0,RichardKwietniowski,GaryStephenRoss,PhilipSeymourHoffman,Canada,10000000.0,1271244.0,AllianceAtlantisCommunications,104.0,September,2894,-8728756,big_flop
HeadofState,Comedy,2003,5.5,18000.0,ChrisRock,ChrisRock,ChrisRock,UnitedStates,35200000.0,38620484.0,DreamworksPictures,95.0,March,2895,3420484,flop
TheSingingDetective,Comedy,2003,5.5,8200.0,KeithGordon,DennisPotter,RobertDowneyJr,UnitedStates,8000000.0,435625.0,IconProductions,109.0,November,2896,-7564375,big_flop
PiecesofApril,Comedy,2003,7.0,20000.0,PeterHedges,PeterHedges,KatieHolmes,UnitedStates,300000.0,3282321.0,UnitedArtists,80.0,November,2897,2982321,masterpiece
Code46,Drama,2003,6.2,20000.0,MichaelWinterbottom,FrankCottrellBoyce,TimRobbins,UnitedKingdom,7500000.0,886018.0,BBCFilms,93.0,September,2898,-6613982,big_flop
TheOrder,Horror,2003,5.2,17000.0,BrianHelgeland,BrianHelgeland,HeathLedger,UnitedStates,38000000.0,11560806.0,TwentiethCenturyFox,102.0,September,2899,-26439194,big_flop
VeronicaGuerin,Biography,2003,6.9,20000.0,JoelSchumacher,CarolDoyle,CateBlanchett,Ireland,17000000.0,9439660.0,TouchstonePictures,98.0,October,2900,-7560340,big_flop
Shade,Crime,2003,6.3,12000.0,DamianNieman,DamianNieman,JoeNicolo,UnitedStates,10000000.0,459098.0,CobaltMediaGroup,101.0,May,2901,-9540902,big_flop
TheMother,Drama,2003,6.8,4000.0,RogerMichell,HanifKureishi,AnneReid,UnitedKingdom,2500000.0,3039587.0,BBCFilms,112.0,June,2902,539587,flop
RugratsGoWild,Animation,2003,5.6,7900.0,JohnEng,KateBoutilier,JodiCarlisle,UnitedStates,25000000.0,55250496.0,Klasky-Csupo,80.0,June,2903,30250496,masterpiece
Luther,Biography,2003,6.6,15000.0,EricTill,CamilleThomasson,JosephFiennes,Germany,30000000.0,29632684.0,EikonFilm,123.0,September,2904,-367316,big_flop
SaintsandSoldiers,Action,2003,6.7,20000.0,RyanLittle,GeoffreyPanos,CorbinAllred,UnitedStates,780000.0,1310470.0,GoFilms,90.0,March,2905,530470,masterpiece
Taxi3,Action,2003,5.8,41000.0,GerardKrawczyk,LucBesson,SamyNaceri,France,1300000.0,65497208.0,EuropaCorp,84.0,January,2906,64197208,masterpiece
TheCompany,Drama,2003,6.3,6300.0,RobertAltman,NeveCampbell,NeveCampbell,UnitedStates,15000000.0,6415017.0,SonyPicturesClassics,112.0,May,2907,-8584983,big_flop
GoodBoy,Comedy,2003,5.1,4100.0,JohnHoffman,ZekeRichardson,LiamAiken,UnitedStates,18000000.0,45490616.0,Metro-Goldwyn-Mayer(MGM),87.0,October,2908,27490616,masterpiece
HowtoDeal,Comedy,2003,5.6,9300.0,ClareKilner,SarahDessen,MandyMoore,UnitedStates,16000000.0,14390329.0,FocusFeatures,101.0,July,2909,-1609671,big_flop
TheGirlNextDoor,Comedy,2004,6.7,208000.0,LukeGreenfield,DavidWagner,EmileHirsch,UnitedStates,25000000.0,30381722.0,NewRegencyProductions,109.0,April,2910,5381722,flop
EuroTrip,Comedy,2004,6.6,200000.0,JeffSchaffer,AlecBerg,ScottMechlowicz,UnitedStates,25000000.0,22605153.0,DreamworksPictures,92.0,February,2911,-2394847,big_flop
Dodgeball:ATrueUnderdogStory,Comedy,2004,6.7,235000.0,RawsonMarshallThurber,RawsonMarshallThurber,BenStiller,UnitedStates,20000000.0,168423227.0,TwentiethCenturyFox,92.0,June,2912,148423227,masterpiece
WhiteChicks,Comedy,2004,5.6,135000.0,KeenenIvoryWayans,KeenenIvoryWayans,MarlonWayans,UnitedStates,37000000.0,113100873.0,RevolutionStudios,109.0,June,2913,76100873,masterpiece
MeanGirls,Comedy,2004,7.0,347000.0,MarkWaters,RosalindWiseman,LindsayLohan,UnitedStates,17000000.0,130126277.0,ParamountPictures,97.0,April,2914,113126277,masterpiece
HarryPotterandthePrisonerofAzkaban,Adventure,2004,7.9,570000.0,AlfonsoCuaron,JKRowling,DanielRadcliffe,UnitedKingdom,130000000.0,797361618.0,WarnerBros,142.0,June,2915,667361618,masterpiece
Troy,Drama,2004,7.2,500000.0,WolfgangPetersen,Homer,BradPitt,UnitedStates,175000000.0,497409852.0,WarnerBros,163.0,May,2916,322409852,masterpiece
EternalSunshineoftheSpotlessMind,Drama,2004,8.3,935000.0,MichelGondry,CharlieKaufman,JimCarrey,UnitedStates,20000000.0,74036715.0,FocusFeatures,108.0,March,2917,54036715,masterpiece
KillBill:Vol2,Action,2004,8.0,702000.0,QuentinTarantino,QuentinTarantino,UmaThurman,UnitedStates,30000000.0,154118820.0,Miramax,137.0,April,2918,124118820,masterpiece
TheNotebook,Drama,2004,7.8,534000.0,NickCassavetes,JeremyLeven,GenaRowlands,UnitedStates,29000000.0,117815157.0,NewLineCinema,123.0,June,2919,88815157,masterpiece
TheTerminal,Comedy,2004,7.4,421000.0,StevenSpielberg,AndrewNiccol,TomHanks,UnitedStates,60000000.0,219100084.0,DreamworksPictures,128.0,June,2920,159100084,masterpiece
VanHelsing,Action,2004,6.1,251000.0,StephenSommers,StephenSommers,HughJackman,UnitedStates,160000000.0,300157638.0,UniversalPictures,131.0,May,2921,140157638,masterpiece
TheIncredibles,Animation,2004,8.0,673000.0,BradBird,BradBird,CraigTNelson,UnitedStates,92000000.0,631607053.0,PixarAnimationStudios,115.0,November,2922,539607053,masterpiece
Saw,Horror,2004,7.6,391000.0,JamesWan,LeighWhannell,CaryElwes,UnitedStates,1200000.0,103911669.0,EvolutionEntertainment,103.0,October,2923,102711669,masterpiece
Collateral,Crime,2004,7.5,373000.0,MichaelMann,StuartBeattie,TomCruise,UnitedStates,65000000.0,220239925.0,ParamountPictures,120.0,August,2924,155239925,masterpiece
TheAviator,Biography,2004,7.5,342000.0,MartinScorsese,JohnLogan,LeonardoDiCaprio,UnitedStates,110000000.0,213719942.0,ForwardPass,170.0,December,2925,103719942,masterpiece
Spider-Man2,Action,2004,7.3,559000.0,SamRaimi,StanLee,TobeyMaguire,UnitedStates,200000000.0,788976453.0,ColumbiaPictures,127.0,June,2926,588976453,masterpiece
ThePunisher,Action,2004,6.4,152000.0,JonathanHensleigh,JonathanHensleigh,ThomasJane,UnitedStates,33000000.0,54700105.0,LionsGateFilms,124.0,April,2927,21700105,masterpiece
"I,Robot",Action,2004,7.1,509000.0,AlexProyas,JeffVintar,WillSmith,UnitedStates,120000000.0,353133898.0,TwentiethCenturyFox,115.0,July,2928,233133898,masterpiece
HowlsMovingCastle,Animation,2004,8.2,350000.0,HayaoMiyazaki,HayaoMiyazaki,ChiekoBaisho,Japan,24000000.0,236214446.0,BuenaVistaHomeEntertainment,119.0,June,2929,212214446,masterpiece
Spanglish,Comedy,2004,6.4,81000.0,JamesLBrooks,JamesLBrooks,AdamSandler,UnitedStates,80000000.0,55470154.0,ColumbiaPictures,131.0,December,2930,-24529846,big_flop
MillionDollarBaby,Drama,2004,8.1,650000.0,ClintEastwood,PaulHaggis,HilarySwank,UnitedStates,30000000.0,216763646.0,WarnerBros,132.0,January,2931,186763646,masterpiece
TheVillage,Drama,2004,6.5,247000.0,MNightShyamalan,MNightShyamalan,SigourneyWeaver,UnitedStates,60000000.0,256697520.0,TouchstonePictures,108.0,July,2932,196697520,masterpiece
TheButterflyEffect,Drama,2004,7.6,460000.0,EricBress,JMackyeGruber,AshtonKutcher,UnitedStates,13000000.0,96822421.0,BenderSpink,113.0,January,2933,83822421,masterpiece
TheDayAfterTomorrow,Action,2004,6.4,424000.0,RolandEmmerich,RolandEmmerich,DennisQuaid,UnitedStates,125000000.0,552639571.0,TwentiethCenturyFox,124.0,May,2934,427639571,masterpiece
NapoleonDynamite,Comedy,2004,6.9,204000.0,JaredHess,JaredHess,JonHeder,UnitedStates,400000.0,46138887.0,FoxSearchlightPictures,96.0,August,2935,45738887,masterpiece
50FirstDates,Comedy,2004,6.8,335000.0,PeterSegal,GeorgeWing,AdamSandler,UnitedStates,75000000.0,198520934.0,ColumbiaPictures,99.0,February,2936,123520934,masterpiece
ManonFire,Action,2004,7.7,336000.0,TonyScott,AJQuinnell,DenzelWashington,UnitedStates,70000000.0,130834852.0,Fox2000Pictures,146.0,April,2937,60834852,masterpiece
13Goingon30,Comedy,2004,6.2,174000.0,GaryWinick,JoshGoldsmith,JenniferGarner,UnitedStates,37000000.0,96455697.0,RevolutionStudios,98.0,April,2938,59455697,masterpiece
Shrek2,Animation,2004,7.2,431000.0,AndrewAdamson,WilliamSteig,MikeMyers,UnitedStates,150000000.0,928760770.0,DreamworksPictures,93.0,May,2939,778760770,masterpiece
Crash,Crime,2004,7.7,424000.0,PaulHaggis,PaulHaggis,DonCheadle,UnitedStates,6500000.0,98410061.0,BobYariProductions,112.0,May,2940,91910061,masterpiece
TheBourneSupremacy,Action,2004,7.7,443000.0,PaulGreengrass,RobertLudlum,MattDamon,UnitedStates,75000000.0,290835269.0,UniversalPictures,108.0,July,2941,215835269,masterpiece
DawnoftheDead,Action,2004,7.3,243000.0,ZackSnyder,GeorgeARomero,SarahPolley,UnitedStates,26000000.0,102278712.0,StrikeEntertainment,101.0,March,2942,76278712,masterpiece
ThePassionoftheChrist,Drama,2004,7.2,221000.0,MelGibson,BenedictFitzgerald,JimCaviezel,UnitedStates,30000000.0,612054506.0,IconProductions,127.0,February,2943,582054506,masterpiece
ResidentEvil:Apocalypse,Action,2004,6.2,190000.0,AlexanderWitt,PaulWSAnderson,MillaJovovich,Germany,45000000.0,129342769.0,ScreenGems,94.0,September,2944,84342769,masterpiece
Hellboy,Action,2004,6.8,312000.0,GuillermodelToro,GuillermodelToro,RonPerlman,UnitedStates,66000000.0,99378985.0,RevolutionStudios,122.0,April,2945,33378985,masterpiece
Anchorman:TheLegendofRonBurgundy,Comedy,2004,7.2,337000.0,AdamMcKay,WillFerrell,WillFerrell,UnitedStates,26000000.0,90709367.0,DreamworksPictures,94.0,July,2946,64709367,masterpiece
WalkingTall,Action,2004,6.3,72000.0,KevinBray,MortBriskin,DwayneJohnson,UnitedStates,46000000.0,57223890.0,Metro-Goldwyn-Mayer(MGM),86.0,April,2947,11223890,flop
