name,genre,year,score,votes,director,writer,star,country,budget,gross,company,runtime,month,id
BigMommasHouse2,Comedy,2006,4.8,41000.0,JohnWhitesell,DonRhymer,MartinLawrence,UnitedStates,40000000.0,141522961.0,TwentiethCenturyFox,99.0,January,3388
Pulse,Horror,2006,4.8,28000.0,JimSonzero,KiyoshiKurosawa,KristenBell,UnitedStates,20500000.0,29907685.0,DimensionFilms,90.0,August,3389
TheLastKiss,Comedy,2006,6.4,41000.0,TonyGoldwyn,PaulHaggis,ZachBraff,UnitedStates,20000000.0,15852401.0,LakeshoreEntertainment,104.0,September,3390
TheAstronautFarmer,Adventure,2006,6.3,22000.0,MichaelPolish,MarkPolish,BillyBobThornton,UnitedStates,13000000.0,11130889.0,WarnerBros,104.0,February,3391
MinisFirstTime,Comedy,2006,5.8,8100.0,NickGuthe,NickGuthe,AlecBaldwin,UnitedStates,6000000.0,156318.0,BoldFilms,91.0,July,3392
LonelyHearts,Biography,2006,6.4,20000.0,ToddRobinson,ToddRobinson,JohnTravolta,Germany,18000000.0,2520835.0,MillenniumFilms,108.0,October,3393
EveryonesHero,Animation,2006,5.7,8300.0,ColinBrady,RobertKurtz,JakeTAustin,Canada,35000000.0,16627188.0,ArcProductions,87.0,September,3394
OldJoy,Drama,2006,6.8,7000.0,KellyReichardt,JonathanRaymond,DanielLondon,UnitedStates,300000.0,301047.0,FilmScience,76.0,January,3395
TheGrudge2,Horror,2006,5.1,48000.0,TakashiShimizu,StephenSusco,AmberTamblyn,UnitedStates,20000000.0,70711175.0,ColumbiaPictures,102.0,October,3396
ForYourConsideration,Comedy,2006,6.3,14000.0,ChristopherGuest,ChristopherGuest,CatherineOHara,UnitedStates,12000000.0,5925637.0,Shangri-LaEntertainment,86.0,November,3397
TheSentinel,Action,2006,6.1,49000.0,ClarkJohnson,GeorgeNolfi,MichaelDouglas,UnitedStates,60000000.0,78810595.0,TwentiethCenturyFox,108.0,April,3398
Hoot,Adventure,2006,5.5,8000.0,WilShriner,WilShriner,LoganLerman,UnitedStates,15000000.0,8224998.0,HootProductionsLLC,91.0,May,3399
Garfield:ATailofTwoKitties,Animation,2006,5.0,40000.0,TimHill,JoelCohen,BreckinMeyer,UnitedKingdom,60000000.0,143325970.0,TwentiethCenturyFox,82.0,June,3400
ThereWillBeBlood,Drama,2007,8.2,535000.0,PaulThomasAnderson,PaulThomasAnderson,DanielDay-Lewis,UnitedStates,25000000.0,76182388.0,ParamountVantage,158.0,January,3401
NoCountryforOldMen,Crime,2007,8.1,886000.0,EthanCoen,JoelCoen,TommyLeeJones,UnitedStates,25000000.0,171627166.0,ParamountVantage,122.0,November,3402
Stardust,Adventure,2007,7.6,260000.0,MatthewVaughn,JaneGoldman,CharlieCox,UnitedKingdom,70000000.0,137515140.0,ParamountPictures,127.0,August,3403
GoneBabyGone,Crime,2007,7.6,258000.0,BenAffleck,BenAffleck,MorganFreeman,UnitedStates,19000000.0,34612443.0,Miramax,114.0,October,3404
Disturbia,Crime,2007,6.8,226000.0,DJCaruso,ChristopherLandon,ShiaLaBeouf,UnitedStates,20000000.0,118114220.0,DreamworksPictures,105.0,April,3405
Zodiac,Crime,2007,7.7,486000.0,DavidFincher,JamesVanderbilt,JakeGyllenhaal,UnitedStates,65000000.0,84785914.0,ParamountPictures,157.0,March,3406
Superbad,Comedy,2007,7.6,535000.0,GregMottola,SethRogen,MichaelCera,UnitedStates,20000000.0,170812526.0,ColumbiaPictures,113.0,August,3407
Transformers,Action,2007,7.0,607000.0,MichaelBay,RobertoOrci,ShiaLaBeouf,UnitedStates,150000000.0,709709780.0,DreamworksPictures,144.0,July,3408
HarryPotterandtheOrderofthePhoenix,Action,2007,7.5,527000.0,DavidYates,MichaelGoldenberg,DanielRadcliffe,UnitedKingdom,150000000.0,942172396.0,WarnerBros,138.0,July,3409
IntotheWild,Adventure,2007,8.1,588000.0,SeanPenn,SeanPenn,EmileHirsch,UnitedStates,15000000.0,56675895.0,ParamountVantage,148.0,October,3410
Ratatouille,Animation,2007,8.0,660000.0,BradBird,BradBird,BradGarrett,UnitedStates,150000000.0,623726085.0,WaltDisneyPictures,111.0,June,3411
Atonement,Drama,2007,7.8,259000.0,JoeWright,IanMcEwan,KeiraKnightley,UnitedKingdom,30000000.0,131016624.0,UniversalPictures,123.0,January,3412
Shooter,Action,2007,7.2,317000.0,AntoineFuqua,JonathanLemkin,MarkWahlberg,UnitedStates,61000000.0,95696996.0,ParamountPictures,124.0,March,3413
AmericanGangster,Biography,2007,7.8,401000.0,RidleyScott,StevenZaillian,DenzelWashington,UnitedStates,100000000.0,269755430.0,UniversalPictures,157.0,November,3414
Spider-Man3,Action,2007,6.2,513000.0,SamRaimi,SamRaimi,TobeyMaguire,UnitedStates,258000000.0,894983373.0,ColumbiaPictures,139.0,May,3415
LiveFreeorDieHard,Action,2007,7.1,394000.0,LenWiseman,JohnCarlin,BruceWillis,UnitedStates,110000000.0,388156011.0,TwentiethCenturyFox,128.0,June,3416
PiratesoftheCaribbean:atWorldsEnd,Action,2007,7.1,608000.0,GoreVerbinski,TedElliott,JohnnyDepp,UnitedStates,300000000.0,960996492.0,WaltDisneyPictures,169.0,May,3417
IAmLegend,Action,2007,7.2,704000.0,FrancisLawrence,MarkProtosevich,WillSmith,UnitedStates,150000000.0,585410052.0,WarnerBros,101.0,December,3418
Juno,Comedy,2007,7.4,499000.0,JasonReitman,DiabloCody,ElliotPage,UnitedStates,7500000.0,232372681.0,FoxSearchlightPictures,96.0,December,3419
28WeeksLater,Horror,2007,7.0,263000.0,JuanCarlosFresnadillo,RowanJoffe,JeremyRenner,UnitedKingdom,15000000.0,65048678.0,FoxAtomic,100.0,May,3420
Hitman,Action,2007,6.3,163000.0,XavierGens,SkipWoods,TimothyOlyphant,France,24000000.0,101276318.0,TwentiethCenturyFox,100.0,November,3421
Enchanted,Comedy,2007,7.0,181000.0,KevinLima,BillKelly,AmyAdams,UnitedStates,85000000.0,340487836.0,WaltDisneyPictures,107.0,November,3422
TheMist,Horror,2007,7.1,287000.0,FrankDarabont,FrankDarabont,ThomasJane,UnitedStates,18000000.0,57470220.0,DimensionFilms,126.0,November,3423
Hairspray,Comedy,2007,6.6,122000.0,AdamShankman,LeslieDixon,JohnTravolta,UnitedStates,75000000.0,203553311.0,NewLineCinema,117.0,July,3424
KnockedUp,Comedy,2007,6.9,356000.0,JuddApatow,JuddApatow,SethRogen,UnitedStates,30000000.0,219922417.0,UniversalPictures,129.0,June,3425
SweeneyTodd:theDemonBarberofFleetStreet,Drama,2007,7.3,350000.0,TimBurton,JohnLogan,JohnnyDepp,UnitedStates,50000000.0,153383627.0,DreamworksPictures,116.0,December,3426
Grindhouse,Action,2007,7.5,180000.0,Directors,RobertRodriguez,KurtRussell,UnitedStates,67000000.0,25422088.0,DimensionFilms,191.0,April,3427
GhostRider,Action,2007,5.3,227000.0,MarkStevenJohnson,MarkStevenJohnson,NicolasCage,UnitedStates,110000000.0,228738393.0,ColumbiaPictures,110.0,February,3428
TheDarjeelingLimited,Adventure,2007,7.2,186000.0,WesAnderson,WesAnderson,OwenWilson,UnitedStates,16000000.0,35310019.0,FoxSearchlightPictures,91.0,October,3429
BridgetoTerabithia,Drama,2007,7.1,147000.0,GaborCsupo,JeffStockwell,JoshHutcherson,UnitedStates,17000000.0,137587063.0,WaldenMedia,96.0,February,3430
TheNannyDiaries,Comedy,2007,6.2,57000.0,ShariSpringerBerman,EmmaMcLaughlin,ScarlettJohansson,UnitedStates,20000000.0,47817020.0,TheWeinsteinCompany,105.0,August,3431
FunnyGames,Crime,2007,6.6,93000.0,MichaelHaneke,MichaelHaneke,NaomiWatts,UnitedStates,15000000.0,7938872.0,CelluloidDreams,111.0,April,3432
Halloween,Horror,2007,6.1,111000.0,RobZombie,RobZombie,ScoutTaylor-Compton,UnitedStates,15000000.0,80460948.0,DimensionFilms,109.0,August,3433
TheBourneUltimatum,Action,2007,8.0,612000.0,PaulGreengrass,TonyGilroy,MattDamon,UnitedStates,110000000.0,444100035.0,UniversalPictures,115.0,August,3434
Norbit,Comedy,2007,4.1,71000.0,BrianRobbins,EddieMurphy,EddieMurphy,UnitedStates,60000000.0,159814490.0,DreamworksPictures,102.0,February,3435
Beowulf,Animation,2007,6.2,163000.0,RobertZemeckis,NeilGaiman,RayWinstone,UnitedStates,150000000.0,196393745.0,ParamountPictures,115.0,November,3436
Next,Action,2007,6.2,152000.0,LeeTamahori,GaryGoldman,NicolasCage,UnitedStates,70000000.0,77621983.0,ParamountPictures,96.0,April,3437
3:10toYuma,Action,2007,7.7,295000.0,JamesMangold,HalstedWelles,RussellCrowe,UnitedStates,55000000.0,70016220.0,Lionsgate,122.0,September,3438
AcrosstheUniverse,Drama,2007,7.3,107000.0,JulieTaymor,DickClement,EvanRachelWood,UnitedStates,45000000.0,29625761.0,RevolutionStudios,133.0,October,3439
OceansThirteen,Crime,2007,6.9,328000.0,StevenSoderbergh,BrianKoppelman,GeorgeClooney,UnitedStates,85000000.0,311312624.0,WarnerBros,122.0,June,3440
BladesofGlory,Comedy,2007,6.3,161000.0,JoshGordon,JeffCox,WillFerrell,UnitedStates,61000000.0,145710347.0,DreamworksPictures,93.0,March,3441
SurfsUp,Animation,2007,6.7,72000.0,AshBrannon,DonRhymer,ShiaLaBeouf,UnitedStates,100000000.0,152005713.0,ColumbiaPictures,85.0,June,3442
ResidentEvil:Extinction,Action,2007,6.2,187000.0,RussellMulcahy,PaulWSAnderson,MillaJovovich,France,45000000.0,147717833.0,ScreenGems,94.0,September,3443
30DaysofNight,Action,2007,6.6,168000.0,DavidSlade,SteveNiles,JoshHartnett,UnitedStates,30000000.0,75513170.0,ColumbiaPictures,113.0,October,3444
Awake,Crime,2007,6.5,73000.0,JobyHarold,JobyHarold,HaydenChristensen,UnitedStates,8600000.0,32730062.0,TheWeinsteinCompany,84.0,November,3445
DeadSilence,Horror,2007,6.2,89000.0,JamesWan,LeighWhannell,RyanKwanten,UnitedStates,20000000.0,22382047.0,UniversalPictures,89.0,March,3446
BeeMovie,Animation,2007,6.1,148000.0,SimonJSmith,JerrySeinfeld,JerrySeinfeld,UnitedStates,150000000.0,293514336.0,DreamWorksAnimation,91.0,November,3447
TheHeartbreakKid,Comedy,2007,5.8,88000.0,BobbyFarrelly,ScotArmstrong,BenStiller,UnitedStates,60000000.0,128453183.0,DreamworksPictures,116.0,October,3448
AliensvsPredator:Requiem,Action,2007,4.6,118000.0,ColinStrause,ShaneSalerno,ReikoAylesworth,UnitedStates,40000000.0,130290885.0,TwentiethCenturyFox,94.0,December,3449
ShrektheThird,Animation,2007,6.1,288000.0,ChrisMiller,JeffreyPrice,MikeMyers,UnitedStates,160000000.0,813367380.0,DreamWorks,93.0,May,3450
1408,Fantasy,2007,6.8,260000.0,MikaelHafstrom,MattGreenberg,JohnCusack,UnitedStates,25000000.0,132963417.0,DimensionFilms,104.0,June,3451
TheKingdom,Action,2007,7.0,121000.0,PeterBerg,MatthewMichaelCarnahan,JamieFoxx,UnitedStates,70000000.0,87019158.0,UniversalPictures,110.0,September,3452
TheAssassinationofJesseJamesbytheCowardRobertFord,Biography,2007,7.5,173000.0,AndrewDominik,AndrewDominik,BradPitt,UnitedStates,30000000.0,15001776.0,WarnerBros,160.0,October,3453
GoodLuckChuck,Comedy,2007,5.6,87000.0,MarkHelfrich,JoshStolberg,DaneCook,UnitedStates,25000000.0,59768495.0,Lionsgate,96.0,September,3454
Hostel:PartII,Horror,2007,5.5,87000.0,EliRoth,EliRoth,LaurenGerman,UnitedStates,10200000.0,35728183.0,Lionsgate,94.0,June,3455
Fantastic4:RiseoftheSilverSurfer,Action,2007,5.6,254000.0,TimStory,DonPayne,IoanGruffudd,UnitedStates,130000000.0,301913131.0,TwentiethCenturyFox,92.0,June,3456
TheGoldenCompass,Adventure,2007,6.1,182000.0,ChrisWeitz,ChrisWeitz,NicoleKidman,UnitedKingdom,180000000.0,372234864.0,NewLineCinema,113.0,December,3457
RushHour3,Action,2007,6.2,157000.0,BrettRatner,JeffNathanson,JackieChan,UnitedStates,140000000.0,258097122.0,NewLineCinema,91.0,August,3458
Timecrimes,Horror,2007,7.2,60000.0,NachoVigalondo,NachoVigalondo,KarraElejalde,Spain,2600000.0,553198.0,KarboVantasEntertainment,92.0,June,3459
EpicMovie,Adventure,2007,2.4,103000.0,JasonFriedberg,JasonFriedberg,KalPenn,UnitedStates,20000000.0,87238158.0,NewRegencyProductions,86.0,January,3460
MeettheRobinsons,Animation,2007,6.8,91000.0,StephenJAnderson,JonBernstein,DanielHansen,UnitedStates,150000000.0,169333034.0,WaltDisneyAnimationStudios,95.0,March,3461
MichaelClayton,Crime,2007,7.2,159000.0,TonyGilroy,TonyGilroy,GeorgeClooney,UnitedStates,25000000.0,92991835.0,SamuelsMedia,119.0,October,3462
TheBucketList,Adventure,2007,7.4,235000.0,RobReiner,JustinZackham,JackNicholson,UnitedStates,45000000.0,175372502.0,WarnerBros,97.0,January,3463
"Lust,Caution",Drama,2007,7.5,38000.0,AngLee,EileenChang,TonyChiu-WaiLeung,Taiwan,15000000.0,67091915.0,HaishangFilms,157.0,October,3464
CharlieWilsonsWar,Biography,2007,7.0,113000.0,MikeNichols,AaronSorkin,TomHanks,UnitedStates,75000000.0,119483446.0,UniversalPictures,102.0,December,3465
ParanormalActivity,Horror,2007,6.3,225000.0,OrenPeli,OrenPeli,KatieFeatherston,UnitedStates,15000.0,193355800.0,SolanaFilms,86.0,October,3466
FreedomWriters,Biography,2007,7.6,72000.0,RichardLaGravenese,RichardLaGravenese,HilarySwank,Germany,21000000.0,43095175.0,ParamountPictures,123.0,January,3467
BeforetheDevilKnowsYoureDead,Crime,2007,7.3,99000.0,SidneyLumet,KellyMasterson,PhilipSeymourHoffman,UnitedStates,18000000.0,25038466.0,CapitolFilms,117.0,October,3468
AlvinandtheChipmunks,Animation,2007,5.2,79000.0,TimHill,JonVitti,JasonLee,UnitedStates,60000000.0,365352546.0,Fox2000Pictures,92.0,December,3469
PSILoveYou,Comedy,2007,7.0,203000.0,RichardLaGravenese,RichardLaGravenese,HilarySwank,UnitedStates,30000000.0,156835339.0,AlconEntertainment,126.0,December,3470
WalkHard:theDeweyCoxStory,Comedy,2007,6.8,69000.0,JakeKasdan,JuddApatow,JohnCReilly,UnitedStates,35000000.0,20576198.0,ApatowProductions,96.0,December,3471
NationalTreasure:BookofSecrets,Action,2007,6.5,223000.0,JonTurteltaub,MarianneWibberley,NicolasCage,UnitedStates,130000000.0,459242249.0,WaltDisneyPictures,124.0,December,3472
LarsandtheRealGirl,Comedy,2007,7.3,141000.0,CraigGillespie,NancyOliver,RyanGosling,UnitedStates,12000000.0,11293663.0,Metro-Goldwyn-Mayer(MGM),106.0,November,3473
TheGamePlan,Comedy,2007,6.1,61000.0,AndyFickman,NicholeMillard,DwayneJohnson,UnitedStates,22000000.0,147880543.0,WaltDisneyPictures,110.0,September,3474
HannibalRising,Action,2007,6.2,106000.0,PeterWebber,ThomasHarris,GaspardUlliel,CzechRepublic,50000000.0,82169884.0,YoungHannibalProductions,121.0,February,3475
SawIV,Crime,2007,5.9,144000.0,DarrenLynnBousman,PatrickMelton,TobinBell,Canada,10000000.0,139352633.0,TwistedPictures,93.0,October,3476
Premonition,Drama,2007,5.9,74000.0,MennanYapo,BillKelly,SandraBullock,UnitedStates,20000000.0,84297309.0,TriStarPictures,96.0,March,3477
TheSimpsonsMovie,Animation,2007,7.3,314000.0,DavidSilverman,JamesLBrooks,DanCastellaneta,UnitedStates,75000000.0,536414293.0,TwentiethCenturyFox,87.0,July,3478
DeathataFuneral,Comedy,2007,7.4,111000.0,FrankOz,DeanCraig,MatthewMacfadyen,UnitedStates,9000000.0,46789413.0,SidneyKimmelEntertainment,90.0,September,3479
MrBrooks,Crime,2007,7.3,146000.0,BruceAEvans,BruceAEvans,KevinCostner,UnitedStates,20000000.0,48443734.0,Metro-Goldwyn-Mayer(MGM),120.0,June,3480
Vacancy,Horror,2007,6.2,96000.0,NimrodAntal,MarkLSmith,KateBeckinsale,UnitedStates,19000000.0,35442935.0,ScreenGems,85.0,April,3481
MrBeansHoliday,Comedy,2007,6.4,119000.0,SteveBendelack,RowanAtkinson,RowanAtkinson,UnitedKingdom,25000000.0,232225908.0,UniversalPictures,90.0,August,3482
PerfectStranger,Crime,2007,5.7,46000.0,JamesFoley,ToddKomarnicki,HalleBerry,UnitedStates,60795000.0,73534117.0,RevolutionStudios,109.0,April,3483
TheBrothersSolomon,Comedy,2007,5.3,11000.0,BobOdenkirk,WillForte,WillArnett,UnitedStates,10000000.0,1035056.0,Carsey-WernerCompany,93.0,September,3484
AugustRush,Drama,2007,7.5,105000.0,KirstenSheridan,NickCastle,FreddieHighmore,UnitedStates,30000000.0,66122026.0,WarnerBros,114.0,November,3485
MusicandLyrics,Comedy,2007,6.5,99000.0,MarcLawrence,MarcLawrence,HughGrant,UnitedStates,40000000.0,145896422.0,CastleRockEntertainment,104.0,February,3486
ReservationRoad,Crime,2007,6.7,23000.0,TerryGeorge,JohnBurnhamSchwartz,JoaquinPhoenix,UnitedStates,11000000.0,1783226.0,FocusFeatures,102.0,June,3487
ImNotThere,Biography,2007,6.9,57000.0,ToddHaynes,ToddHaynes,ChristianBale,Germany,20000000.0,11792542.0,KillerFilms,135.0,December,3488
Reno911!Miami,Comedy,2007,5.9,26000.0,RobertBenGarant,RobertBenGarant,ThomasLennon,UnitedStates,10000000.0,22021262.0,TwentiethCenturyFox,84.0,February,3489
TheNumber23,Crime,2007,6.4,196000.0,JoelSchumacher,FernleyPhillips,JimCarrey,UnitedStates,30000000.0,77677553.0,NewLineCinema,98.0,February,3490
ShootEmUp,Action,2007,6.6,146000.0,MichaelDavis,MichaelDavis,CliveOwen,UnitedStates,39000000.0,27122238.0,NewLineCinema,86.0,September,3491
EvanAlmighty,Comedy,2007,5.4,142000.0,TomShadyac,SteveOedekerk,SteveCarell,UnitedStates,175000000.0,174440724.0,UniversalPictures,96.0,June,3492
DaninRealLife,Comedy,2007,6.7,99000.0,PeterHedges,PierceGardner,SteveCarell,UnitedStates,25000000.0,68474305.0,TouchstonePictures,98.0,October,3493
TheLookout,Crime,2007,7.0,57000.0,ScottFrank,ScottFrank,JosephGordon-Levitt,UnitedStates,16000000.0,5371181.0,Miramax,99.0,March,3494
TheBraveOne,Action,2007,6.7,59000.0,NeilJordan,RoderickTaylor,JodieFoster,UnitedStates,70000000.0,69787394.0,WarnerBros,122.0,September,3495
INowPronounceYouChuck&Larry,Comedy,2007,5.9,143000.0,DennisDugan,BarryFanaro,AdamSandler,UnitedStates,85000000.0,187134117.0,UniversalPictures,115.0,July,3496
LaVieEnRose,Biography,2007,7.6,84000.0,OlivierDahan,IsabelleSobelman,MarionCotillard,France,25000000.0,86274793.0,LegendeFilms,140.0,July,3497
Once,Drama,2007,7.8,112000.0,JohnCarney,JohnCarney,GlenHansard,Ireland,150000.0,20936722.0,BordScannannahEireann,86.0,June,3498
War,Action,2007,6.2,87000.0,PhilipGAtwell,LeeAnthonySmith,JetLi,Canada,25000000.0,40481352.0,Lionsgate,103.0,August,3499
TheVisitor,Drama,2007,7.6,42000.0,TomMcCarthy,TomMcCarthy,RichardJenkins,UnitedStates,4000000.0,18197518.0,GroundswellProductions,104.0,May,3500
Elizabeth:TheGoldenAge,Biography,2007,6.8,69000.0,ShekharKapur,WilliamNicholson,CateBlanchett,UnitedKingdom,55000000.0,75782758.0,UniversalPictures,114.0,October,3501
Waitress,Comedy,2007,7.0,44000.0,AdrienneShelly,AdrienneShelly,KeriRussell,UnitedStates,1500000.0,22240529.0,NightandDayPictures,108.0,May,3502
TheSeeker:theDarkIsRising,Adventure,2007,4.8,15000.0,DavidLCunningham,JohnHodge,AlexanderLudwig,UnitedStates,45000000.0,31852619.0,TwentiethCenturyFox,99.0,October,3503
NoReservations,Comedy,2007,6.3,72000.0,ScottHicks,CarolFuchs,CatherineZeta-Jones,UnitedStates,28000000.0,92601050.0,CastleRockEntertainment,104.0,July,3504
TMNT,Animation,2007,6.2,62000.0,KevinMunroe,KevinMunroe,PatrickStewart,HongKong,34000000.0,95802916.0,4KidsEntertainment,103.0,March,3505
TheHillsHaveEyes2,Horror,2007,5.1,62000.0,MartinWeisz,WesCraven,DaniellaAlonso,UnitedStates,15000000.0,37697773.0,FoxAtomic,89.0,March,3506
TheHitcher,Crime,2007,5.6,41000.0,DaveMeyers,EricRed,SeanBean,UnitedStates,10000000.0,25399945.0,FocusFeatures,84.0,January,3507
SydneyWhite,Comedy,2007,6.2,47000.0,JoeNussbaum,ChadGomezCreasey,AmandaBynes,UnitedStates,16500000.0,13620075.0,MorganCreekEntertainment,108.0,September,3508
TheKiteRunner,Drama,2007,7.6,78000.0,MarcForster,DavidBenioff,KhalidAbdalla,UnitedStates,20000000.0,75011029.0,DreamworksPictures,128.0,January,3509
ReignOverMe,Drama,2007,7.4,94000.0,MikeBinder,MikeBinder,AdamSandler,UnitedStates,20000000.0,22242388.0,RelativityMedia,124.0,March,3510
Bratz,Comedy,2007,3.1,18000.0,SeanMcNamara,SusanEstelleJansen,SkylerShaye,UnitedStates,20000000.0,26013153.0,AviArad&Associates,110.0,August,3511
DaddysLittleGirls,Drama,2007,5.8,7200.0,TylerPerry,TylerPerry,GabrielleUnion,UnitedStates,10000000.0,31609243.0,LionsGateFilms,100.0,February,3512
BecomingJane,Biography,2007,7.0,59000.0,JulianJarrold,JaneAusten,AnneHathaway,UnitedKingdom,16500000.0,37407812.0,HanWayFilms,120.0,August,3513
IntheNameoftheKing:ADungeonSiegeTale,Action,2007,3.8,45000.0,UweBoll,DougTaylor,JasonStatham,Germany,60000000.0,13097915.0,BollKinoBeteiligungsGmbH&CoKG,127.0,January,3514
Pathfinder,Action,2007,5.4,43000.0,MarcusNispel,LaetaKalogridis,KarlUrban,UnitedStates,45000000.0,30984583.0,TwentiethCenturyFox,99.0,April,3515
TheComebacks,Comedy,2007,4.3,11000.0,TomBrady,EdYeager,DavidKoechner,UnitedStates,20000000.0,13539154.0,FoxAtomic,84.0,October,3516
WeOwntheNight,Action,2007,6.8,86000.0,JamesGray,JamesGray,JoaquinPhoenix,UnitedStates,21000000.0,55033767.0,ColumbiaPictures,117.0,October,3517
SavageGrace,Drama,2007,5.8,11000.0,TomKalin,HowardARodman,JulianneMoore,France,4600000.0,1432799.0,CelluloidDreams,97.0,January,3518
DeathSentence,Action,2007,6.7,70000.0,JamesWan,IanMackenzieJeffers,KevinBacon,UnitedStates,20000000.0,16974459.0,TwentiethCenturyFox,105.0,August,3519
TheWaterHorse,Adventure,2007,6.4,39000.0,JayRussell,RobertNelsonJacobs,EmilyWatson,NewZealand,40000000.0,103967384.0,RevolutionStudios,112.0,December,3520
EliteSquad,Action,2007,8.0,100000.0,JosePadilha,AndreBatista,WagnerMoura,Brazil,4000000.0,14759148.0,ZazenProducoes,115.0,October,3521
MyBlueberryNights,Drama,2007,6.6,53000.0,Kar-WaiWong,Kar-WaiWong,NorahJones,China,10000000.0,22007671.0,Block2Pictures,95.0,November,3522
MargotattheWedding,Comedy,2007,6.0,20000.0,NoahBaumbach,NoahBaumbach,NicoleKidman,UnitedStates,10000000.0,2900156.0,ScottRudinProductions,91.0,February,3523
TheMessengers,Drama,2007,5.4,39000.0,DannyPang,MarkWheaton,DylanMcDermott,UnitedStates,16000000.0,55060212.0,ScreenGems,90.0,February,3524
TylerPerrysWhyDidIGetMarried?,Comedy,2007,5.9,12000.0,TylerPerry,TylerPerry,TylerPerry,UnitedStates,15000000.0,55862886.0,LionsGateFilms,113.0,October,3525
LoveintheTimeofCholera,Drama,2007,6.4,23000.0,MikeNewell,RonaldHarwood,JavierBardem,UnitedStates,45000000.0,31575877.0,NewLineCinema,139.0,November,3526
P2,Crime,2007,5.9,33000.0,FranckKhalfoun,AlexandreAja,RachelNichols,UnitedStates,8000000.0,7766240.0,P2Productions,98.0,November,3527
TheReaping,Horror,2007,5.6,42000.0,StephenHopkins,CareyWHayes,HilarySwank,UnitedStates,40000000.0,62771059.0,WarnerBros,99.0,April,3528
